"","FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
"457",630253,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,3,2018,5,4,2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,"Avinguda","Litoral",24,32990629,82346476,2.19739,41.38801,"WEB","EMAIL"
"458",630368,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",15,3,2018,5,4,2018,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"MÒBIL","EMAIL"
"459",630135,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",16,3,2018,5,4,2018,2,"Eixample",7,"la Dreta de l'Eixample",56,"Carrer","Provença",398,30775343,83869608,2.17072,41.40154,"WEB","EMAIL"
"460",630506,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",21,3,2018,5,4,2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,"Carrer","Pere IV",49,32524065,83199190,2.19172,41.39565,"WEB","EMAIL"
"461",630131,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici pintura / senyalització",26,3,2018,5,4,2018,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Carrer","Portugalete",16,28410054,80718238,2.1428,41.37295,"MÒBIL","EMAIL"
"462",630139,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici pintura / senyalització",28,3,2018,5,4,2018,2,"Eixample",7,"la Dreta de l'Eixample",83,"Avinguda","Diagonal",407,29512896,83191218,2.1557,41.39532,"WEB","EMAIL"
"463",630390,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",29,3,2018,5,4,2018,3,"Sants-Montjuïc",11,"el Poble-sec",15,"Carrer","Blai",10,30348094,80724378,2.16597,41.37318,"WEB","EMAIL"
"464",631303,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",1,3,2018,6,4,2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",56,"Carrer","Bori i Fontestà",6,28203346,83002820,2.14006,41.39351,"INSTÀNCIA","EMAIL"
"465",631304,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",1,3,2018,6,4,2018,10,"Sant Martí",68,"el Poblenou",60,"Carrer","Bilbao",25,33713266,83774956,2.20588,41.40094,"WEB","EMAIL"
"466",631311,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",2,3,2018,6,4,2018,8,"Nou Barris",45,"Porta",30,"Avinguda","Rio de Janeiro",69,31652853,87926790,2.18076,41.43816,"TELÈFON","CARTA"
"467",631314,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",2,3,2018,6,4,2018,10,"Sant Martí",68,"el Poblenou",69,"Carrer","Bilbao",0,33191040,84333151,2.19957,41.40592,"TELÈFON","NO VOL RESPOSTA"
"468",631344,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,3,2018,6,4,2018,3,"Sants-Montjuïc",18,"Sants",88,"Carrer","Joan Güell",90,27572269,81564207,2.13268,41.3805,"WEB","EMAIL"
"469",631376,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,3,2018,6,4,2018,10,"Sant Martí",65,"el Clot",28,"Carrer","Las Navas de Tolosa",283,32244992,85260800,2.18815,41.4142,"WEB","EMAIL"
"470",631489,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",6,4,2018,6,4,2018,4,"Les Corts",19,"les Corts",34,"Avinguda","Madrid",121,27308750,81499768,2.12954,41.37989,"TELÈFON","IMMEDIATA"
"471",632346,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",25,1,2018,9,4,2018,1,"Ciutat Vella",1,"el Raval",10,"Carrer","Vistalegre",16,30401164,81324346,2.16654,41.37859,"WEB","EMAIL"
"472",632332,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",11,3,2018,9,4,2018,7,"Horta-Guinardó",33,"el Baix Guinardó",11,"Carrer","Sant Antoni Maria Claret",163,31058183,84925078,2.17399,41.41107,"WEB","EMAIL"
"473",632101,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",21,3,2018,9,4,2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",13,"Carrer","Rosselló",557,31643011,84918925,2.18098,41.41107,"WEB","EMAIL"
"474",632035,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",30,3,2018,9,4,2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Carrer","Vilamarí",61,28954095,81364084,2.14923,41.37882,"WEB","EMAIL"
"475",632117,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",2,4,2018,9,4,2018,8,"Nou Barris",52,"la Prosperitat",94,"Carrer","Vinyar",36,31847674,88354548,2.18305,41.44203,"MÒBIL","EMAIL"
"476",632109,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",2,4,2018,9,4,2018,9,"Sant Andreu",59,"el Bon Pastor",11,"Carrer","Alfarràs",26,33675537,87888326,2.20497,41.43798,"MÒBIL","EMAIL"
"477",631610,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",3,4,2018,9,4,2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Carrer","València",2,28623632,81384894,2.14528,41.37897,"MÒBIL","EMAIL"
"478",632119,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",3,4,2018,9,4,2018,9,"Sant Andreu",60,"Sant Andreu",25,"Carrer","Otger",26,32450958,87514143,2.19036,41.43451,"MÒBIL","EMAIL"
"479",632217,"CONSULTA","Mobilitat","A peu o en bicicleta","Registre de bicicletes",4,4,2018,9,4,2018,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"480",631715,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",5,4,2018,9,4,2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Carrer","Sant Pere Més Baix",77,31481391,82479124,2.17933,41.38908,"WEB","IMMEDIATA"
"481",631873,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici pintura / senyalització",6,4,2018,9,4,2018,1,"Ciutat Vella",1,"el Raval",1,"Carrer","Portal de Santa Madrona",32,31014475,80948830,2.17392,41.37526,"MÒBIL","EMAIL"
"482",632174,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",6,4,2018,9,4,2018,2,"Eixample",7,"la Dreta de l'Eixample",79,"Passeig","Gràcia",29,30374458,82680561,2.16606,41.3908,"WEB","EMAIL"
"483",632778,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",4,1,2018,10,4,2018,3,"Sants-Montjuïc",11,"el Poble-sec",9,"Carrer","Elkano",82,29838385,80839512,2.15987,41.37417,"WEB","EMAIL"
"484",633057,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",10,1,2018,10,4,2018,2,"Eixample",7,"la Dreta de l'Eixample",56,"Passeig","Sant Joan",102,30678774,83667472,2.16959,41.39971,"WEB","EMAIL"
"485",632783,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",13,2,2018,10,4,2018,8,"Nou Barris",55,"Ciutat Meridiana",112,"Avinguda","Rasos de Peguera",11,31441760,90480093,2.17794,41.46114,"WEB","EMAIL"
"486",632883,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,2,2018,10,4,2018,7,"Horta-Guinardó",33,"el Baix Guinardó",14,"Ronda","Guinardó",81,30757014,85242761,2.17035,41.41391,"WEB","EMAIL"
"487",632821,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",20,2,2018,10,4,2018,8,"Nou Barris",52,"la Prosperitat",99,"Carrer","Tissó",16,31922555,88459107,2.18393,41.44298,"WEB","EMAIL"
"488",632889,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",22,2,2018,10,4,2018,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Carrer","Pi i Margall",118,30289934,84968292,2.16479,41.4114,"WEB","EMAIL"
"489",632993,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,3,2018,10,4,2018,3,"Sants-Montjuïc",18,"Sants",104,"Carrer","Sants",1,28237068,80968890,2.1407,41.37519,"WEB","EMAIL"
"490",632630,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",17,3,2018,10,4,2018,6,"Gràcia",31,"la Vila de Gràcia",31,"Carrer","Massens",6,29739334,84451834,2.15826,41.4067,"WEB","EMAIL"
"491",633169,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,3,2018,10,4,2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,"Passeig","Taulat",285,34693926,84724208,2.21751,41.40957,"WEB","EMAIL"
"492",632779,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",21,3,2018,10,4,2018,9,"Sant Andreu",61,"la Sagrera",68,"Avinguda","Meridiana",253,32111430,86046018,2.18646,41.42126,"WEB","EMAIL"
"493",633172,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",23,3,2018,10,4,2018,2,"Eixample",6,"la Sagrada Família",43,"Carrer","Sardenya",388,30664720,84426475,2.16934,41.40655,"WEB","EMAIL"
"494",632514,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",4,4,2018,10,4,2018,9,"Sant Andreu",60,"Sant Andreu",37,"Carrer","Palomar",16,32373245,88343304,2.18934,41.44197,"TELÈFON","IMMEDIATA"
"495",633220,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",5,4,2018,10,4,2018,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"496",632598,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,4,2018,10,4,2018,2,"Eixample",10,"Sant Antoni",169,"Carrer","Manso",64,30053512,81250545,2.16239,41.37789,"WEB","EMAIL"
"497",632816,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",9,4,2018,10,4,2018,6,"Gràcia",31,"la Vila de Gràcia",54,"Carrer","Torrent d'en Vidalet",15,29858209,84114385,2.15972,41.40367,"TELÈFON","IMMEDIATA"
"498",632618,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",10,4,2018,10,4,2018,1,"Ciutat Vella",3,"la Barceloneta",39,"Carrer","Almirall Churruca",4,32330456,81354088,2.18961,41.37902,"TELÈFON","IMMEDIATA"
"499",633808,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",11,1,2018,11,4,2018,3,"Sants-Montjuïc",18,"Sants",105,"Passeig","Sant Antoni",14,27917361,81098953,2.13687,41.37634,"WEB","EMAIL"
"500",633818,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",11,1,2018,11,4,2018,3,"Sants-Montjuïc",18,"Sants",107,"Carrer","Viriat",23,28079862,81484046,2.13876,41.37982,"WEB","EMAIL"
"501",633845,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,1,2018,11,4,2018,2,"Eixample",10,"Sant Antoni",171,"Avinguda","Paral·lel",110,30188886,80947236,2.16405,41.37517,"WEB","EMAIL"
"502",633943,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,1,2018,11,4,2018,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Plaça","Lesseps",19,29081677,84591223,2.15038,41.40789,"WEB","EMAIL"
"503",633977,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,1,2018,11,4,2018,6,"Gràcia",31,"la Vila de Gràcia",33,"Plaça","Nord",0,29538065,84479630,2.15585,41.40693,"INSTÀNCIA","EMAIL"
"504",633953,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,1,2018,11,4,2018,1,"Ciutat Vella",2,"el Barri Gòtic",27,"Plaça","Sant Miquel",0,31331340,81661384,2.17762,41.3817,"FULLS QUEIXES I SUGGERIMENTS","NO VOL RESPOSTA"
"505",634017,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",16,1,2018,11,4,2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",4,"Carrer","Freser",224,31843304,85562252,2.18331,41.41688,"WEB","EMAIL"
"506",633997,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",16,1,2018,11,4,2018,1,"Ciutat Vella",1,"el Raval",10,"Carrer","Vistalegre",2,30443774,81367855,2.16704,41.37898,"WEB","EMAIL"
"507",634024,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",17,1,2018,11,4,2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Avinguda","Pau Casals",0,28424029,82986101,2.1427,41.39338,"TELÈFON","EMAIL"
"508",633390,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,3,2018,11,4,2018,3,"Sants-Montjuïc",18,"Sants",89,"Carrer","Rosés",66,27714486,81362719,2.13441,41.37869,"WEB","EMAIL"
"509",633458,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,3,2018,11,4,2018,4,"Les Corts",19,"les Corts",24,"Avinguda","Diagonal",662,27258624,82543834,2.12882,41.38929,"WEB","EMAIL"
"510",633426,"CONSULTA","Mobilitat","A peu o en bicicleta","Aparcaments de bicicletes i punts de lloguer",5,4,2018,11,4,2018,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"511",633592,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",7,4,2018,11,4,2018,6,"Gràcia",31,"la Vila de Gràcia",41,"Carrer","Gran de Gràcia",139,29254478,83981020,2.15252,41.40241,"TELÈFON","EMAIL"
"512",633706,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",9,4,2018,11,4,2018,3,"Sants-Montjuïc",18,"Sants",91,"Carrer","Sants",130,27704102,81012085,2.13433,41.37553,"WEB","EMAIL"
"513",634516,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",7,12,2017,12,4,2018,2,"Eixample",10,"Sant Antoni",152,"Gran Via","Corts Catalanes",440,29339536,81297351,2.15385,41.37825,"WEB","EMAIL"
"514",634627,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",19,12,2017,12,4,2018,2,"Eixample",7,"la Dreta de l'Eixample",56,"Passeig","Sant Joan",102,30678774,83667472,2.16959,41.39971,"WEB","EMAIL"
"515",634311,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",18,1,2018,12,4,2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",19,"Carrer","València",605,32039932,84761461,2.18575,41.40968,"WEB","EMAIL"
"516",634317,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",18,1,2018,12,4,2018,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Carrer","Vint-i-sis de Gener de 1641",24,28306216,80839806,2.14155,41.37404,"WEB","EMAIL"
"517",634380,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",18,1,2018,12,4,2018,3,"Sants-Montjuïc",16,"la Bordeta",58,"Carrer","Noguera Pallaresa",45,28170634,80687338,2.13994,41.37265,"WEB","NO VOL RESPOSTA"
"518",634388,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",18,1,2018,12,4,2018,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Carrer","Antoni de Capmany",7,27358452,80444740,2.13026,41.37039,"WEB","NO VOL RESPOSTA"
"519",634398,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,1,2018,12,4,2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"Carrer","Buenos Aires",60,28912500,82979694,2.14854,41.39336,"WEB","EMAIL"
"520",634409,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,1,2018,12,4,2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Carrer","Aribau",84,29697417,82548348,2.15798,41.38955,"WEB","EMAIL"
"521",634464,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",21,1,2018,12,4,2018,2,"Eixample",7,"la Dreta de l'Eixample",56,"Passeig","Sant Joan",102,30678774,83667472,2.16959,41.39971,"WEB","EMAIL"
"522",634503,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",22,1,2018,12,4,2018,1,"Ciutat Vella",2,"el Barri Gòtic",23,"Via","Laietana",49,31061852,82258824,2.17433,41.38706,"WEB","EMAIL"
"523",634649,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",23,1,2018,12,4,2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Carrer","Villarroel",55,29796058,81841858,2.15924,41.38319,"WEB","EMAIL"
"524",634909,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",24,1,2018,12,4,2018,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","NO VOL RESPOSTA"
"525",634918,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",26,1,2018,12,4,2018,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Carrer","Marbre",9,28751382,79460802,2.14703,41.36166,"WEB","EMAIL"
"526",634861,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",5,2,2018,12,4,2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Carrer","Tarragona",108,28525815,81451352,2.1441,41.37956,"INSTÀNCIA","CARTA"
"527",634732,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,2,2018,12,4,2018,6,"Gràcia",31,"la Vila de Gràcia",49,"Carrer","Montseny",12,29411398,83900501,2.1544,41.4017,"WEB","EMAIL"
"528",634652,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,3,2018,12,4,2018,1,"Ciutat Vella",3,"la Barceloneta",32,"Carrer","Escar",2,32192142,80983618,2.18799,41.37567,"WEB","EMAIL"
"529",634645,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,3,2018,12,4,2018,1,"Ciutat Vella",3,"la Barceloneta",40,"Passeig","Joan Borbó Comte Barcelona",30,32198065,81354392,2.18802,41.37901,"WEB","EMAIL"
"530",634686,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,3,2018,12,4,2018,1,"Ciutat Vella",3,"la Barceloneta",40,"Passeig","Joan Borbó Comte Barcelona",30,32198065,81354392,2.18802,41.37901,"WEB","EMAIL"
"531",634681,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,3,2018,12,4,2018,1,"Ciutat Vella",3,"la Barceloneta",40,"Passeig","Joan Borbó Comte Barcelona",30,32198065,81354392,2.18802,41.37901,"WEB","EMAIL"
"532",634680,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,3,2018,12,4,2018,1,"Ciutat Vella",3,"la Barceloneta",40,"Passeig","Joan Borbó Comte Barcelona",30,32198065,81354392,2.18802,41.37901,"WEB","EMAIL"
"533",634233,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",3,4,2018,12,4,2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,"Carrer","Ciutat de Granada",136,32586755,83998312,2.19238,41.40285,"WEB","EMAIL"
"534",634896,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",10,4,2018,12,4,2018,4,"Les Corts",19,"les Corts",24,"Avinguda","Diagonal",662,27258624,82543834,2.12882,41.38929,"WEB","EMAIL"
"535",635652,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",19,1,2018,13,4,2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",84,"Plaça","Sant Joaquim",1,28768384,84258492,2.14667,41.40487,"WEB","EMAIL"
"536",635080,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",26,1,2018,13,4,2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Carrer","Diputació",22,29059234,81244448,2.1505,41.37775,"WEB","EMAIL"
"537",635645,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",29,1,2018,13,4,2018,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Jonquera",2,33804847,83687090,2.20698,41.40015,"MÒBIL","SMS"
"538",635009,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici pintura / senyalització",5,4,2018,13,4,2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",65,"Avinguda","Diagonal",572,28929012,83055402,2.14873,41.39405,"MÒBIL","SMS"
"539",635012,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici pintura / senyalització",6,4,2018,13,4,2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",65,"Avinguda","Diagonal",572,28929012,83055402,2.14873,41.39405,"WEB","EMAIL"
"540",635604,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",9,4,2018,13,4,2018,2,"Eixample",7,"la Dreta de l'Eixample",77,"Gran Via","Corts Catalanes",600,30291564,82229361,2.16513,41.38673,"WEB","EMAIL"
"541",635512,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",11,4,2018,13,4,2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,"Carrer","Pujades",110,32786874,83354489,2.19484,41.39707,"WEB","EMAIL"
"542",635756,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,3,2018,15,4,2018,1,"Ciutat Vella",3,"la Barceloneta",40,"Passeig","Joan Borbó Comte Barcelona",40,32222832,81268605,2.18833,41.37824,"WEB","EMAIL"
"543",635757,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,3,2018,15,4,2018,1,"Ciutat Vella",3,"la Barceloneta",40,"Passeig","Joan Borbó Comte Barcelona",30,32198065,81354392,2.18802,41.37901,"WEB","EMAIL"
"544",636256,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",11,1,2018,16,4,2018,2,"Eixample",10,"Sant Antoni",150,"Avinguda","Paral·lel",206,29065804,80966924,2.15061,41.37525,"WEB","EMAIL"
"545",636058,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",31,1,2018,16,4,2018,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"ALTRES SUPORTS","EMAIL"
"546",636771,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",2,2,2018,16,4,2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",48,"Carrer","Pujades",5,32174542,82812180,2.18758,41.39214,"WEB","EMAIL"
"547",636609,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",5,2,2018,16,4,2018,6,"Gràcia",31,"la Vila de Gràcia",55,"Carrer","Mare Déu dels Desemparats",1,29847216,83843609,2.15962,41.40123,"WEB","EMAIL"
"548",636615,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",6,2,2018,16,4,2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Gran Via","Corts Catalanes",481,29493580,81520634,2.15566,41.38027,"WEB","IMMEDIATA"
"549",636778,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",7,2,2018,16,4,2018,6,"Gràcia",31,"la Vila de Gràcia",42,"Plaça","Llibertat",4,29356648,83716031,2.15377,41.40004,"TELÈFON","EMAIL"
"550",636647,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",7,2,2018,16,4,2018,2,"Eixample",7,"la Dreta de l'Eixample",74,"Carrer","Bailèn",5,31334023,82754513,2.17753,41.39155,"WEB","EMAIL"
"551",636639,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",7,2,2018,16,4,2018,4,"Les Corts",19,"les Corts",12,"Carrer","Numància",84,27950708,82085717,2.13715,41.38523,"WEB","EMAIL"
"552",636761,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",9,2,2018,16,4,2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76,"Carrer","Sicília",333,30475960,84399031,2.16708,41.40628,"WEB","EMAIL"
"553",636197,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",10,2,2018,16,4,2018,10,"Sant Martí",72,"Sant Martí de Provençals",108,"Carrer","Fluvià",213,32997251,85261800,2.19715,41.41427,"MÒBIL","EMAIL"
"554",636796,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",11,2,2018,16,4,2018,2,"Eixample",10,"Sant Antoni",160,"Gran Via","Corts Catalanes",520,29731194,81680898,2.15849,41.38174,"WEB","EMAIL"
"555",636202,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,2,2018,16,4,2018,2,"Eixample",10,"Sant Antoni",173,"Carrer","Parlament",1,29944256,80987253,2.16112,41.37551,"INSTÀNCIA","NO VOL RESPOSTA"
"556",636437,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,2,2018,16,4,2018,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Plaça","Espanya",0,28856342,80937398,2.14811,41.37496,"TELÈFON","EMAIL"
"557",636457,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,2,2018,16,4,2018,2,"Eixample",6,"la Sagrada Família",42,"Carrer","Marina",356,30745512,84564879,2.17029,41.4078,"WEB","EMAIL"
"558",636168,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,2,2018,16,4,2018,2,"Eixample",10,"Sant Antoni",163,"Gran Via","Corts Catalanes",560,29926128,81871676,2.1608,41.38347,"WEB","EMAIL"
"559",636730,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,2,2018,16,4,2018,2,"Eixample",6,"la Sagrada Família",51,"Carrer","Sardenya",284,31213292,83865436,2.17596,41.40154,"WEB","EMAIL"
